track_id,condition_id,method,generation,benchmark_stratum,opportunity_count,query_cost,scope_leakage,uar,frr,residual_escalation_rate
paired_original_bank,legacy_registry_A05,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A05,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A05,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A05,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A06,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,2,0.003937007874015748,0.004043126684636119,0.2988
paired_original_bank,legacy_registry_A06,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,2,0.0010893246187363835,0.005689001264222503,0.294
paired_original_bank,legacy_registry_A06,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,2,0.0029644268774703555,0.006720430107526882,0.2976
paired_original_bank,legacy_registry_A06,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,4,0.0009606147934678194,0.00616860863605209,0.2672
paired_original_bank,legacy_registry_A06,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,3,0.0008424599831508003,0.003808073115003808,0.296
paired_original_bank,legacy_registry_A06,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A07,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A07,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A07,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A07,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A07,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A07,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A08,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A08,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A08,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A08,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A08,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A08,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A09,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A09,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A09,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A09,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A09,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A09,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A10,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A10,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A10,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A10,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A10,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A10,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A11,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A11,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A11,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A11,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A11,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A11,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A12,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
