track_id,condition_id,reference_id,generation,metric,paired_point_delta,ci_lower,ci_upper,confidence_method,world_count
paired_original_bank,oracle_closure,v04_cumulative,1,uar,0.0,0.0,0.0,paired_world_bootstrap_2000,300
paired_original_bank,oracle_closure,v04_cumulative,1,frr,0.0,0.0,0.0,paired_world_bootstrap_2000,300
paired_original_bank,oracle_closure,v04_cumulative,1,residual_escalation_rate,-0.21666666666666667,-0.22679999999999997,-0.20633333333333334,paired_world_bootstrap_2000,300
paired_original_bank,oracle_closure,v04_cumulative,1,query_cost,-47.67333333333333,-47.84008333333334,-47.49666666666667,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A00,v04_cumulative,1,uar,0.0022360640232017043,0.001083767388341664,0.0036411382297251854,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A00,v04_cumulative,1,frr,0.0048046506215165975,0.003307647269124967,0.0064732250396408566,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A00,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.05926666666666667,0.0836,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A00,v04_cumulative,1,query_cost,-47.67333333333333,-47.846666666666664,-47.50333333333333,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A01,v04_cumulative,1,uar,0.0022360640232017043,0.0010129161155202821,0.003704876838640424,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A01,v04_cumulative,1,frr,0.0048046506215165975,0.003369847497440614,0.006461897163267274,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A01,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.06013333333333333,0.08360166666666666,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A01,v04_cumulative,1,query_cost,-47.67333333333333,-47.846666666666664,-47.49666666666667,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A02,v04_cumulative,1,uar,0.0022360640232017043,0.0010692064711992249,0.0035925971974885003,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A02,v04_cumulative,1,frr,0.0048046506215165975,0.0032924678362237984,0.006459687794354605,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A02,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.05973333333333334,0.08486833333333334,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A02,v04_cumulative,1,query_cost,-47.67333333333333,-47.843333333333334,-47.49666666666667,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A03,v04_cumulative,1,uar,0.0022360640232017043,0.001028005462901296,0.0036781903256767365,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A03,v04_cumulative,1,frr,0.0048046506215165975,0.0033465060831025205,0.006426942332411763,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A03,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.060265,0.08446666666666666,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A03,v04_cumulative,1,query_cost,-47.67333333333333,-47.85,-47.50658333333333,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A04,v04_cumulative,1,uar,0.0022360640232017043,0.0010278524330607664,0.0036271789284923342,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A04,v04_cumulative,1,frr,0.0048046506215165975,0.0033138860333795962,0.006430523381916253,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A04,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.06,0.08426833333333333,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A04,v04_cumulative,1,query_cost,-47.67333333333333,-47.846666666666664,-47.49666666666667,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A05,v04_cumulative,1,uar,0.0022360640232017043,0.0010596894039602374,0.0036736598956934093,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A05,v04_cumulative,1,frr,0.0048046506215165975,0.003325622567191031,0.0064289126193305315,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A05,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.06033333333333333,0.08426833333333332,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A05,v04_cumulative,1,query_cost,-47.67333333333333,-47.85333333333333,-47.496583333333334,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A06,v04_cumulative,1,uar,0.0022360640232017043,0.001015069392832074,0.003620088397579338,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A06,v04_cumulative,1,frr,0.00579056122507426,0.004104595170672757,0.007685981103697621,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A06,v04_cumulative,1,residual_escalation_rate,0.07193333333333334,0.05999666666666666,0.08426833333333333,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A06,v04_cumulative,1,query_cost,-47.67333333333333,-47.85333333333333,-47.493249999999996,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A07,v04_cumulative,1,uar,0.0022360640232017043,0.0010415032288900042,0.003669124261742014,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A07,v04_cumulative,1,frr,0.0048046506215165975,0.003348692451945227,0.0065180101286903686,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A07,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.06020000000000001,0.084335,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A07,v04_cumulative,1,query_cost,-47.67333333333333,-47.84675,-47.5,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A08,v04_cumulative,1,uar,0.0022360640232017043,0.0010450136283469615,0.0036943212190721233,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A08,v04_cumulative,1,frr,0.0048046506215165975,0.003364009486075458,0.006489281563080407,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A08,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.060333333333333336,0.083935,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A08,v04_cumulative,1,query_cost,-47.67333333333333,-47.85,-47.50333333333333,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A09,v04_cumulative,1,uar,0.0022360640232017043,0.0010572632212124966,0.0036652862619801028,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A09,v04_cumulative,1,frr,0.0048046506215165975,0.0033303782703711007,0.006465397434189412,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A09,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.060398333333333325,0.08433333333333333,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A09,v04_cumulative,1,query_cost,-47.67333333333333,-47.85333333333333,-47.50333333333333,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A10,v04_cumulative,1,uar,0.0022360640232017043,0.001022795990911933,0.0036408467212135686,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A10,v04_cumulative,1,frr,0.0048046506215165975,0.003399789895639177,0.006416123068481213,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A10,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.060133333333333344,0.083935,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A10,v04_cumulative,1,query_cost,-47.67333333333333,-47.84,-47.503249999999994,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A11,v04_cumulative,1,uar,0.0022360640232017043,0.0010108469965354023,0.003658346179451252,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A11,v04_cumulative,1,frr,0.0048046506215165975,0.0032883798364057217,0.006461973371091269,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A11,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.06026666666666667,0.08413333333333334,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A11,v04_cumulative,1,query_cost,-47.67333333333333,-47.85666666666667,-47.50333333333333,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A12,v04_cumulative,1,uar,0.0022360640232017043,0.0010779178559296315,0.0037517692108951155,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A12,v04_cumulative,1,frr,0.0048046506215165975,0.0033218310344017127,0.006482571709464792,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A12,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.05993166666666666,0.08473333333333334,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A12,v04_cumulative,1,query_cost,-47.67333333333333,-47.846666666666664,-47.499916666666664,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A13,v04_cumulative,1,uar,0.0022360640232017043,0.001060671843756083,0.003692431708622829,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A13,v04_cumulative,1,frr,0.0048046506215165975,0.003319980732556762,0.0064559509510707545,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A13,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.06079666666666667,0.08413333333333332,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A13,v04_cumulative,1,query_cost,-47.67333333333333,-47.846666666666664,-47.489916666666666,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A14,v04_cumulative,1,uar,0.0022360640232017043,0.001045796653360059,0.003707569415789522,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A14,v04_cumulative,1,frr,0.0048046506215165975,0.0033925574984008874,0.006406821837033604,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A14,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.06020000000000001,0.08406999999999999,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A14,v04_cumulative,1,query_cost,-47.67333333333333,-47.85008333333334,-47.486666666666665,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A15,v04_cumulative,1,uar,0.0022360640232017043,0.0010400742239510354,0.0035805010006096966,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A15,v04_cumulative,1,frr,0.0048046506215165975,0.00339956821465308,0.006329247980425616,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A15,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.06059833333333334,0.08373500000000002,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A15,v04_cumulative,1,query_cost,-47.67333333333333,-47.84675,-47.49666666666667,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A16,v04_cumulative,1,uar,0.23566581231676803,0.2237362830119589,0.24838527766241567,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A16,v04_cumulative,1,frr,0.0048046506215165975,0.003277602409849981,0.006604490767119454,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A16,v04_cumulative,1,residual_escalation_rate,-0.21666666666666667,-0.2276,-0.2057266666666667,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A16,v04_cumulative,1,query_cost,-47.67333333333333,-47.85333333333333,-47.5,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A17,v04_cumulative,1,uar,0.0022360640232017043,0.0010292089276464278,0.003657301010516589,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A17,v04_cumulative,1,frr,0.3305547298362628,0.3201453882219748,0.3415987583037495,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A17,v04_cumulative,1,residual_escalation_rate,-0.21666666666666667,-0.2274716666666667,-0.20599833333333337,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A17,v04_cumulative,1,query_cost,-47.67333333333333,-47.846666666666664,-47.496583333333334,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A18,v04_cumulative,1,uar,0.23566581231676803,0.22287738022996798,0.24759794524361134,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A18,v04_cumulative,1,frr,0.0048046506215165975,0.0033238545308568127,0.006427258950213773,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A18,v04_cumulative,1,residual_escalation_rate,-0.21666666666666667,-0.22693500000000005,-0.20599833333333334,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A18,v04_cumulative,1,query_cost,-47.67333333333333,-47.86,-47.496583333333334,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A19,v04_cumulative,1,uar,0.0022360640232017043,0.0011099731789949183,0.003611401419802688,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A19,v04_cumulative,1,frr,0.0048046506215165975,0.0032619850833286333,0.0064048227166530105,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A19,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.05973333333333334,0.08453333333333334,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A19,v04_cumulative,1,query_cost,-47.67333333333333,-47.846666666666664,-47.49666666666667,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A20,v04_cumulative,1,uar,0.0022360640232017043,0.0010540749374082707,0.003646001655014335,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A20,v04_cumulative,1,frr,0.0371022969509404,0.028334400991707635,0.04700796886324255,paired_world_bootstrap_2000,300
