ablation_id,condition,generation,source_generation,benchmark_stratum,prior_objective,retained_objective,prior_uar,retained_uar,retention_score,forgetting,objective_noninferior,safety_noninferior,catastrophic_interference,passed
A21,fresh,3,2,policy_semantic_transfer,0.6434334349321813,0.6434334349321813,0.0017605633802816902,0.0017605633802816902,1.0,0.0,True,True,0,True
A22,cumulative,2,1,corruption_composition_leave_out,0.6460557469989809,0.697005630336533,0.017716535433070866,0.01673228346456693,1.0788629829147427,0.0,True,True,0,True
A22,cumulative,2,1,corruption_family_leave_out,0.665982325444223,0.7113791760990148,0.017429193899782137,0.010893246187363835,1.0681652484163318,0.0,True,True,0,True
A22,cumulative,2,1,domain_leave_out,0.6145276313558626,0.6550631612823387,0.024703557312252964,0.020750988142292492,1.0659620948809747,0.0,True,True,0,True
A22,cumulative,2,1,generator_leave_out,0.6449593107794732,0.6863667000826258,0.01921229586935639,0.01536983669548511,1.0642015528903819,0.0,True,True,1,False
A22,cumulative,2,1,long_horizon_recurrence,0.6201705169484453,0.6600907215733741,0.013479359730412805,0.015164279696714406,1.0643697233808478,0.0,True,True,0,True
A22,cumulative,2,1,policy_semantic_transfer,0.6511598187275898,0.695295785830517,0.0228310502283105,0.021917808219178082,1.0677805445507553,0.0,True,True,1,False
A22,cumulative,3,2,corruption_composition_leave_out,0.6110711532670228,0.6110711532670228,0.012732615083251714,0.012732615083251714,1.0,0.0,True,True,0,True
A22,cumulative,3,2,corruption_family_leave_out,0.6374410833111417,0.6374410833111417,0.019940179461615155,0.019940179461615155,1.0,0.0,True,True,0,True
A22,cumulative,3,2,domain_leave_out,0.6553437831907709,0.6553437831907709,0.012727272727272728,0.012727272727272728,1.0,0.0,True,True,0,True
A22,cumulative,3,2,generator_leave_out,0.641828921306558,0.641828921306558,0.014606741573033709,0.014606741573033709,1.0,0.0,True,True,0,True
A22,cumulative,3,2,long_horizon_recurrence,0.688821599561607,0.688821599561607,0.0136986301369863,0.0136986301369863,1.0,0.0,True,True,0,True
A22,cumulative,3,2,policy_semantic_transfer,0.6575980067638584,0.6575980067638584,0.008802816901408451,0.008802816901408451,1.0,0.0,True,True,0,True
A22,fresh,2,1,corruption_composition_leave_out,0.6460557469989809,0.6460557469989809,0.017716535433070866,0.017716535433070866,1.0,0.0,True,True,0,True
A22,fresh,2,1,corruption_family_leave_out,0.665982325444223,0.665982325444223,0.017429193899782137,0.017429193899782137,1.0,0.0,True,True,0,True
A22,fresh,2,1,domain_leave_out,0.6145276313558626,0.6145276313558626,0.024703557312252964,0.024703557312252964,1.0,0.0,True,True,0,True
A22,fresh,2,1,generator_leave_out,0.6449593107794732,0.6449593107794732,0.01921229586935639,0.01921229586935639,1.0,0.0,True,True,0,True
A22,fresh,2,1,long_horizon_recurrence,0.6201705169484453,0.6201705169484453,0.013479359730412805,0.013479359730412805,1.0,0.0,True,True,0,True
A22,fresh,2,1,policy_semantic_transfer,0.6511598187275898,0.6511598187275898,0.0228310502283105,0.0228310502283105,1.0,0.0,True,True,0,True
A22,fresh,3,2,corruption_composition_leave_out,0.6060184465413814,0.6060184465413814,0.007835455435847209,0.007835455435847209,1.0,0.0,True,True,0,True
A22,fresh,3,2,corruption_family_leave_out,0.6191505447849845,0.6191505447849845,0.01794616151545364,0.01794616151545364,1.0,0.0,True,True,0,True
A22,fresh,3,2,domain_leave_out,0.6234934585485667,0.6234934585485667,0.015454545454545455,0.015454545454545455,1.0,0.0,True,True,0,True
A22,fresh,3,2,generator_leave_out,0.613387272883287,0.613387272883287,0.014606741573033709,0.014606741573033709,1.0,0.0,True,True,0,True
A22,fresh,3,2,long_horizon_recurrence,0.6311433669628791,0.6311433669628791,0.018835616438356163,0.018835616438356163,1.0,0.0,True,True,0,True
A22,fresh,3,2,policy_semantic_transfer,0.6195077171931902,0.6195077171931902,0.01232394366197183,0.01232394366197183,1.0,0.0,True,True,0,True
A23,cumulative,2,1,corruption_composition_leave_out,0.7086874593999646,0.7244387731515723,0.004921259842519685,0.011811023622047244,1.022226037081204,0.0,True,True,0,True
A23,cumulative,2,1,corruption_family_leave_out,0.6930551958145932,0.7289072641703638,0.00980392156862745,0.007625272331154684,1.0517304661624118,0.0,True,True,1,False
A23,cumulative,2,1,domain_leave_out,0.6901409438336061,0.6757770659157168,0.004940711462450593,0.017786561264822136,0.9791870370158006,0.01436387791788929,True,False,0,False
A23,cumulative,2,1,generator_leave_out,0.6825267483127001,0.7072831418637735,0.011527377521613832,0.011527377521613832,1.036271682556434,0.0,True,True,0,True
A23,cumulative,2,1,long_horizon_recurrence,0.6745417591527766,0.6878829736483294,0.004212299915754001,0.010109519797809604,1.0197781891402977,0.0,True,True,0,True
A23,cumulative,2,1,policy_semantic_transfer,0.7292937042660013,0.7132732538628119,0.0045662100456621,0.019178082191780823,0.97803292375969,0.016020450403189335,True,False,2,False
A23,cumulative,3,2,corruption_composition_leave_out,0.6416244395298744,0.6416244395298744,0.007835455435847209,0.007835455435847209,1.0,0.0,True,True,0,True
A23,cumulative,3,2,corruption_family_leave_out,0.6590116715464359,0.6590116715464359,0.01794616151545364,0.01794616151545364,1.0,0.0,True,True,0,True
A23,cumulative,3,2,domain_leave_out,0.6782380121582609,0.6782380121582609,0.008181818181818182,0.008181818181818182,1.0,0.0,True,True,0,True
A23,cumulative,3,2,generator_leave_out,0.6625946452543018,0.6625946452543018,0.010112359550561797,0.010112359550561797,1.0,0.0,True,True,0,True
A23,cumulative,3,2,long_horizon_recurrence,0.7035310440060514,0.7035310440060514,0.0136986301369863,0.0136986301369863,1.0,0.0,True,True,0,True
A23,cumulative,3,2,policy_semantic_transfer,0.6659519484114557,0.6659519484114557,0.008802816901408451,0.008802816901408451,1.0,0.0,True,True,0,True
A23,fresh,2,1,corruption_composition_leave_out,0.7086874593999646,0.7086874593999646,0.004921259842519685,0.004921259842519685,1.0,0.0,True,True,0,True
A23,fresh,2,1,corruption_family_leave_out,0.6930551958145932,0.6930551958145932,0.00980392156862745,0.00980392156862745,1.0,0.0,True,True,0,True
A23,fresh,2,1,domain_leave_out,0.6901409438336061,0.6901409438336061,0.004940711462450593,0.004940711462450593,1.0,0.0,True,True,0,True
A23,fresh,2,1,generator_leave_out,0.6825267483127001,0.6825267483127001,0.011527377521613832,0.011527377521613832,1.0,0.0,True,True,0,True
A23,fresh,2,1,long_horizon_recurrence,0.6745417591527766,0.6745417591527766,0.004212299915754001,0.004212299915754001,1.0,0.0,True,True,0,True
A23,fresh,2,1,policy_semantic_transfer,0.7292937042660013,0.7292937042660013,0.0045662100456621,0.0045662100456621,1.0,0.0,True,True,0,True
A23,fresh,3,2,corruption_composition_leave_out,0.6253231218660567,0.6253231218660567,0.004897159647404506,0.004897159647404506,1.0,0.0,True,True,0,True
A23,fresh,3,2,corruption_family_leave_out,0.6693567038321578,0.6693567038321578,0.005982053838484547,0.005982053838484547,1.0,0.0,True,True,0,True
A23,fresh,3,2,domain_leave_out,0.6753862927454862,0.6753862927454862,0.004545454545454545,0.004545454545454545,1.0,0.0,True,True,0,True
A23,fresh,3,2,generator_leave_out,0.6453971141531283,0.6453971141531283,0.007865168539325843,0.007865168539325843,1.0,0.0,True,True,0,True
A23,fresh,3,2,long_horizon_recurrence,0.6892319021692161,0.6892319021692161,0.0059931506849315065,0.0059931506849315065,1.0,0.0,True,True,0,True
A23,fresh,3,2,policy_semantic_transfer,0.6610622565556074,0.6610622565556074,0.0035211267605633804,0.0035211267605633804,1.0,0.0,True,True,0,True
A24,cumulative,2,1,corruption_composition_leave_out,0.705553177995095,0.713520629647567,0.006889763779527559,0.015748031496062992,1.0112924892140835,0.0,True,True,0,True
A24,cumulative,2,1,corruption_family_leave_out,0.6634493996344006,0.7189146451227448,0.018518518518518517,0.00980392156862745,1.0836013198880108,0.0,True,True,0,True
A24,cumulative,2,1,domain_leave_out,0.6774184993215964,0.6722233842204394,0.008893280632411068,0.018774703557312252,0.9923310108797447,0.005195115101157,True,True,0,True
A24,cumulative,2,1,generator_leave_out,0.6766545685600854,0.7058439977196294,0.012487992315081652,0.011527377521613832,1.0431378586886049,0.0,True,True,0,True
A24,cumulative,2,1,long_horizon_recurrence,0.638320105068213,0.6740773967252524,0.014321819713563605,0.011794439764111205,1.0560178057578464,0.0,True,True,0,True
A24,cumulative,2,1,policy_semantic_transfer,0.7044648910807431,0.7152658967772351,0.010958904109589041,0.017351598173515982,1.015332212908328,0.0,True,True,2,False
A24,cumulative,3,2,corruption_composition_leave_out,0.6422060575998078,0.6422060575998078,0.0068560235063663075,0.0068560235063663075,1.0,0.0,True,True,0,True
A24,cumulative,3,2,corruption_family_leave_out,0.6599358094774703,0.6599358094774703,0.01694915254237288,0.01694915254237288,1.0,0.0,True,True,0,True
A24,cumulative,3,2,domain_leave_out,0.6695716355718843,0.6695716355718843,0.01,0.01,1.0,0.0,True,True,0,True
A24,cumulative,3,2,generator_leave_out,0.6531362777405626,0.6531362777405626,0.011235955056179775,0.011235955056179775,1.0,0.0,True,True,0,True
A24,cumulative,3,2,long_horizon_recurrence,0.6996364314943802,0.6996364314943802,0.012842465753424657,0.012842465753424657,1.0,0.0,True,True,0,True
A24,cumulative,3,2,policy_semantic_transfer,0.6577489819886854,0.6577489819886854,0.009683098591549295,0.009683098591549295,1.0,0.0,True,True,0,True
A24,fresh,2,1,corruption_composition_leave_out,0.705553177995095,0.705553177995095,0.006889763779527559,0.006889763779527559,1.0,0.0,True,True,0,True
A24,fresh,2,1,corruption_family_leave_out,0.6634493996344006,0.6634493996344006,0.018518518518518517,0.018518518518518517,1.0,0.0,True,True,0,True
A24,fresh,2,1,domain_leave_out,0.6774184993215964,0.6774184993215964,0.008893280632411068,0.008893280632411068,1.0,0.0,True,True,0,True
A24,fresh,2,1,generator_leave_out,0.6766545685600854,0.6766545685600854,0.012487992315081652,0.012487992315081652,1.0,0.0,True,True,0,True
A24,fresh,2,1,long_horizon_recurrence,0.638320105068213,0.638320105068213,0.014321819713563605,0.014321819713563605,1.0,0.0,True,True,0,True
A24,fresh,2,1,policy_semantic_transfer,0.7044648910807431,0.7044648910807431,0.010958904109589041,0.010958904109589041,1.0,0.0,True,True,0,True
A24,fresh,3,2,corruption_composition_leave_out,0.622389365079365,0.622389365079365,0.0068560235063663075,0.0068560235063663075,1.0,0.0,True,True,0,True
A24,fresh,3,2,corruption_family_leave_out,0.6550161334221756,0.6550161334221756,0.010967098703888335,0.010967098703888335,1.0,0.0,True,True,0,True
A24,fresh,3,2,domain_leave_out,0.6612536412303348,0.6612536412303348,0.007272727272727273,0.007272727272727273,1.0,0.0,True,True,0,True
A24,fresh,3,2,generator_leave_out,0.6333436831396971,0.6333436831396971,0.010112359550561797,0.010112359550561797,1.0,0.0,True,True,0,True
A24,fresh,3,2,long_horizon_recurrence,0.6830278132407155,0.6830278132407155,0.008561643835616438,0.008561643835616438,1.0,0.0,True,True,0,True
A24,fresh,3,2,policy_semantic_transfer,0.6420522707709877,0.6420522707709877,0.007922535211267605,0.007922535211267605,1.0,0.0,True,True,0,True
A25,cumulative,2,1,corruption_composition_leave_out,0.6849367235345227,0.7141333222745361,0.010826771653543307,0.013779527559055118,1.0426267095000372,0.0,True,True,0,True
A25,cumulative,2,1,corruption_family_leave_out,0.6945854170333492,0.7256139308370304,0.008714596949891068,0.008714596949891068,1.0446719914394509,0.0,True,True,1,False
A25,cumulative,2,1,domain_leave_out,0.6758172786076589,0.6709794582602144,0.00691699604743083,0.017786561264822136,0.9928415261039026,0.00483782034744451,True,False,0,False
A25,cumulative,2,1,generator_leave_out,0.6698869370420995,0.7002391539129745,0.013448607108549471,0.013448607108549471,1.0453094622279036,0.0,True,True,0,True
A25,cumulative,2,1,long_horizon_recurrence,0.6639078511455792,0.6822346808008258,0.005897219882055603,0.010109519797809604,1.027604477976309,0.0,True,True,0,True
A25,cumulative,2,1,policy_semantic_transfer,0.7026778494605813,0.7147067196846244,0.010958904109589041,0.019178082191780823,1.0171186130789198,0.0,True,True,0,True
A25,cumulative,3,2,corruption_composition_leave_out,0.6403845864710559,0.6403845864710559,0.0068560235063663075,0.0068560235063663075,1.0,0.0,True,True,0,True
A25,cumulative,3,2,corruption_family_leave_out,0.6511958094774702,0.6511958094774702,0.01794616151545364,0.01794616151545364,1.0,0.0,True,True,0,True
A25,cumulative,3,2,domain_leave_out,0.672312798483047,0.672312798483047,0.00909090909090909,0.00909090909090909,1.0,0.0,True,True,0,True
A25,cumulative,3,2,generator_leave_out,0.6562848898282475,0.6562848898282475,0.011235955056179775,0.011235955056179775,1.0,0.0,True,True,0,True
A25,cumulative,3,2,long_horizon_recurrence,0.6996910440060514,0.6996910440060514,0.0136986301369863,0.0136986301369863,1.0,0.0,True,True,0,True
A25,cumulative,3,2,policy_semantic_transfer,0.6631612962375426,0.6631612962375426,0.008802816901408451,0.008802816901408451,1.0,0.0,True,True,0,True
A25,fresh,2,1,corruption_composition_leave_out,0.6849367235345227,0.6849367235345227,0.010826771653543307,0.010826771653543307,1.0,0.0,True,True,0,True
A25,fresh,2,1,corruption_family_leave_out,0.6945854170333492,0.6945854170333492,0.008714596949891068,0.008714596949891068,1.0,0.0,True,True,0,True
A25,fresh,2,1,domain_leave_out,0.6758172786076589,0.6758172786076589,0.00691699604743083,0.00691699604743083,1.0,0.0,True,True,0,True
A25,fresh,2,1,generator_leave_out,0.6698869370420995,0.6698869370420995,0.013448607108549471,0.013448607108549471,1.0,0.0,True,True,0,True
A25,fresh,2,1,long_horizon_recurrence,0.6639078511455792,0.6639078511455792,0.005897219882055603,0.005897219882055603,1.0,0.0,True,True,0,True
A25,fresh,2,1,policy_semantic_transfer,0.7026778494605813,0.7026778494605813,0.010958904109589041,0.010958904109589041,1.0,0.0,True,True,0,True
A25,fresh,3,2,corruption_composition_leave_out,0.6240086774216121,0.6240086774216121,0.004897159647404506,0.004897159647404506,1.0,0.0,True,True,0,True
A25,fresh,3,2,corruption_family_leave_out,0.6568347403054883,0.6568347403054883,0.009970089730807577,0.009970089730807577,1.0,0.0,True,True,0,True
A25,fresh,3,2,domain_leave_out,0.6525600252545299,0.6525600252545299,0.01,0.01,1.0,0.0,True,True,0,True
A25,fresh,3,2,generator_leave_out,0.639085572651152,0.639085572651152,0.008988764044943821,0.008988764044943821,1.0,0.0,True,True,0,True
A25,fresh,3,2,long_horizon_recurrence,0.6744247642484793,0.6744247642484793,0.01113013698630137,0.01113013698630137,1.0,0.0,True,True,0,True
A25,fresh,3,2,policy_semantic_transfer,0.6575234739135182,0.6575234739135182,0.0044014084507042256,0.0044014084507042256,1.0,0.0,True,True,0,True
A26,cumulative,2,1,corruption_composition_leave_out,0.7099219692038861,0.7261784794223132,0.002952755905511811,0.008858267716535433,1.0228990099245094,0.0,True,True,0,True
A26,cumulative,2,1,corruption_family_leave_out,0.6966293118456213,0.7270313667344663,0.002178649237472767,0.006535947712418301,1.04364165327511,0.0,True,True,0,True
A26,cumulative,2,1,domain_leave_out,0.6868530359256979,0.676224961418362,0.001976284584980237,0.014822134387351778,0.9845264212991182,0.010628074507335938,True,False,0,False
A26,cumulative,2,1,generator_leave_out,0.6887020194757768,0.7000463424327635,0.005763688760806916,0.011527377521613832,1.0164720338204059,0.0,True,True,0,True
A26,cumulative,2,1,long_horizon_recurrence,0.6730657830682383,0.6890411523381874,0.002527379949452401,0.005897219882055603,1.023735227182585,0.0,True,True,0,True
A26,cumulative,2,1,policy_semantic_transfer,0.7288016168821747,0.7378808675773222,0.0027397260273972603,0.012785388127853882,1.0124577806701207,0.0,True,False,0,False
A26,cumulative,3,2,corruption_composition_leave_out,0.6473951147973992,0.6473951147973992,0.0019588638589618022,0.0019588638589618022,1.0,0.0,True,True,0,True
A26,cumulative,3,2,corruption_family_leave_out,0.6706329777115352,0.6706329777115352,0.01296111665004985,0.01296111665004985,1.0,0.0,True,True,0,True
A26,cumulative,3,2,domain_leave_out,0.6848798640101124,0.6848798640101124,0.005454545454545455,0.005454545454545455,1.0,0.0,True,True,0,True
A26,cumulative,3,2,generator_leave_out,0.6620228184443411,0.6620228184443411,0.007865168539325843,0.007865168539325843,1.0,0.0,True,True,0,True
A26,cumulative,3,2,long_horizon_recurrence,0.7142138052317538,0.7142138052317538,0.009417808219178082,0.009417808219178082,1.0,0.0,True,True,0,True
A26,cumulative,3,2,policy_semantic_transfer,0.6598079302122218,0.6598079302122218,0.008802816901408451,0.008802816901408451,1.0,0.0,True,True,0,True
A26,fresh,2,1,corruption_composition_leave_out,0.7099219692038861,0.7099219692038861,0.002952755905511811,0.002952755905511811,1.0,0.0,True,True,0,True
A26,fresh,2,1,corruption_family_leave_out,0.6966293118456213,0.6966293118456213,0.002178649237472767,0.002178649237472767,1.0,0.0,True,True,0,True
A26,fresh,2,1,domain_leave_out,0.6868530359256979,0.6868530359256979,0.001976284584980237,0.001976284584980237,1.0,0.0,True,True,0,True
A26,fresh,2,1,generator_leave_out,0.6887020194757768,0.6887020194757768,0.005763688760806916,0.005763688760806916,1.0,0.0,True,True,0,True
A26,fresh,2,1,long_horizon_recurrence,0.6730657830682383,0.6730657830682383,0.002527379949452401,0.002527379949452401,1.0,0.0,True,True,0,True
A26,fresh,2,1,policy_semantic_transfer,0.7288016168821747,0.7288016168821747,0.0027397260273972603,0.0027397260273972603,1.0,0.0,True,True,0,True
A26,fresh,3,2,corruption_composition_leave_out,0.6263881673881674,0.6263881673881674,0.0019588638589618022,0.0019588638589618022,1.0,0.0,True,True,0,True
A26,fresh,3,2,corruption_family_leave_out,0.6712472088826626,0.6712472088826626,0.0029910269192422734,0.0029910269192422734,1.0,0.0,True,True,0,True
A26,fresh,3,2,domain_leave_out,0.6724570548537484,0.6724570548537484,0.0018181818181818182,0.0018181818181818182,1.0,0.0,True,True,0,True
A26,fresh,3,2,generator_leave_out,0.6417206035972174,0.6417206035972174,0.0056179775280898875,0.0056179775280898875,1.0,0.0,True,True,0,True
A26,fresh,3,2,long_horizon_recurrence,0.6986268734335839,0.6986268734335839,0.0025684931506849314,0.0025684931506849314,1.0,0.0,True,True,0,True
A26,fresh,3,2,policy_semantic_transfer,0.6533383649041703,0.6533383649041703,0.002640845070422535,0.002640845070422535,1.0,0.0,True,True,0,True
A27,cumulative,2,1,corruption_composition_leave_out,0.7069552015271182,0.7310998689271173,0.000984251968503937,0.006889763779527559,1.0341530373464165,0.0,True,True,0,True
A27,cumulative,2,1,corruption_family_leave_out,0.6887945992019431,0.7250983631694041,0.002178649237472767,0.0054466230936819175,1.0527062262240785,0.0,True,True,0,True
A27,cumulative,2,1,domain_leave_out,0.6791529708308341,0.6715138771889712,0.0009881422924901185,0.012845849802371542,0.9887520279378035,0.007639093641862993,True,False,0,False
A27,cumulative,2,1,generator_leave_out,0.6882001345927915,0.7094765609622276,0.0038424591738712775,0.007684918347742555,1.0309160450571915,0.0,True,True,0,True
A27,cumulative,2,1,long_horizon_recurrence,0.6731888599913151,0.6996505485333899,0.0016849199663016006,0.0016849199663016006,1.039307971528846,0.0,True,True,0,True
A27,cumulative,2,1,policy_semantic_transfer,0.7229266639041184,0.7327631864179018,0.0018264840182648401,0.012785388127853882,1.0136065288568303,0.0,True,False,0,False
A27,cumulative,3,2,corruption_composition_leave_out,0.6397188683586529,0.6397188683586529,0.0009794319294809011,0.0009794319294809011,1.0,0.0,True,True,0,True
A27,cumulative,3,2,corruption_family_leave_out,0.6782490856743619,0.6782490856743619,0.00897308075772682,0.00897308075772682,1.0,0.0,True,True,0,True
A27,cumulative,3,2,domain_leave_out,0.6776270862323348,0.6776270862323348,0.005454545454545455,0.005454545454545455,1.0,0.0,True,True,0,True
A27,cumulative,3,2,generator_leave_out,0.6510558411686457,0.6510558411686457,0.006741573033707865,0.006741573033707865,1.0,0.0,True,True,0,True
A27,cumulative,3,2,long_horizon_recurrence,0.7096691589755905,0.7096691589755905,0.008561643835616438,0.008561643835616438,1.0,0.0,True,True,0,True
A27,cumulative,3,2,policy_semantic_transfer,0.6556247327200588,0.6556247327200588,0.007042253521126761,0.007042253521126761,1.0,0.0,True,True,0,True
A27,fresh,2,1,corruption_composition_leave_out,0.7069552015271182,0.7069552015271182,0.000984251968503937,0.000984251968503937,1.0,0.0,True,True,0,True
A27,fresh,2,1,corruption_family_leave_out,0.6887945992019431,0.6887945992019431,0.002178649237472767,0.002178649237472767,1.0,0.0,True,True,0,True
A27,fresh,2,1,domain_leave_out,0.6791529708308341,0.6791529708308341,0.0009881422924901185,0.0009881422924901185,1.0,0.0,True,True,0,True
A27,fresh,2,1,generator_leave_out,0.6882001345927915,0.6882001345927915,0.0038424591738712775,0.0038424591738712775,1.0,0.0,True,True,0,True
A27,fresh,2,1,long_horizon_recurrence,0.6731888599913151,0.6731888599913151,0.0016849199663016006,0.0016849199663016006,1.0,0.0,True,True,0,True
A27,fresh,2,1,policy_semantic_transfer,0.7229266639041184,0.7229266639041184,0.0018264840182648401,0.0018264840182648401,1.0,0.0,True,True,0,True
A27,fresh,3,2,corruption_composition_leave_out,0.6132574356808503,0.6132574356808503,0.0019588638589618022,0.0019588638589618022,1.0,0.0,True,True,0,True
A27,fresh,3,2,corruption_family_leave_out,0.6660844181849883,0.6660844181849883,0.0029910269192422734,0.0029910269192422734,1.0,0.0,True,True,0,True
A27,fresh,3,2,domain_leave_out,0.665286221520415,0.665286221520415,0.0009090909090909091,0.0009090909090909091,1.0,0.0,True,True,0,True
A27,fresh,3,2,generator_leave_out,0.6281089369305507,0.6281089369305507,0.0056179775280898875,0.0056179775280898875,1.0,0.0,True,True,0,True
A27,fresh,3,2,long_horizon_recurrence,0.6946834311677886,0.6946834311677886,0.0017123287671232876,0.0017123287671232876,1.0,0.0,True,True,0,True
A27,fresh,3,2,policy_semantic_transfer,0.6469565859934258,0.6469565859934258,0.0017605633802816902,0.0017605633802816902,1.0,0.0,True,True,0,True
A28,cumulative,2,1,corruption_composition_leave_out,0.7086464136483306,0.7286609950962943,0.002952755905511811,0.006889763779527559,1.0282433962304593,0.0,True,True,0,True
A28,cumulative,2,1,corruption_family_leave_out,0.7033493118456212,0.7253989308370304,0.002178649237472767,0.0054466230936819175,1.031349456976861,0.0,True,True,0,True
A28,cumulative,2,1,domain_leave_out,0.6926130359256981,0.6918316025116988,0.001976284584980237,0.007905138339920948,0.9988717604586306,0.0007814334139992773,True,True,0,True
A28,cumulative,2,1,generator_leave_out,0.6883820194757768,0.7066507635918906,0.005763688760806916,0.007684918347742555,1.0265386712599291,0.0,True,True,0,True
A28,cumulative,2,1,long_horizon_recurrence,0.6763091164015717,0.6998322119350704,0.002527379949452401,0.002527379949452401,1.0347815739327273,0.0,True,True,0,True
A28,cumulative,2,1,policy_semantic_transfer,0.7301216168821747,0.7353569242498407,0.0027397260273972603,0.01004566210045662,1.0071704593407633,0.0,True,True,0,True
A28,cumulative,3,2,corruption_composition_leave_out,0.6502603367003367,0.6502603367003367,0.0009794319294809011,0.0009794319294809011,1.0,0.0,True,True,0,True
A28,cumulative,3,2,corruption_family_leave_out,0.6830343006144605,0.6830343006144605,0.007976071784646061,0.007976071784646061,1.0,0.0,True,True,0,True
A28,cumulative,3,2,domain_leave_out,0.6877829592482076,0.6877829592482076,0.004545454545454545,0.004545454545454545,1.0,0.0,True,True,0,True
A28,cumulative,3,2,generator_leave_out,0.6672540445773063,0.6672540445773063,0.0044943820224719105,0.0044943820224719105,1.0,0.0,True,True,0,True
A28,cumulative,3,2,long_horizon_recurrence,0.7178824802168994,0.7178824802168994,0.00684931506849315,0.00684931506849315,1.0,0.0,True,True,0,True
A28,cumulative,3,2,policy_semantic_transfer,0.6677011447223912,0.6677011447223912,0.0044014084507042256,0.0044014084507042256,1.0,0.0,True,True,0,True
A28,fresh,2,1,corruption_composition_leave_out,0.7086464136483306,0.7086464136483306,0.002952755905511811,0.002952755905511811,1.0,0.0,True,True,0,True
A28,fresh,2,1,corruption_family_leave_out,0.7033493118456212,0.7033493118456212,0.002178649237472767,0.002178649237472767,1.0,0.0,True,True,0,True
A28,fresh,2,1,domain_leave_out,0.6926130359256981,0.6926130359256981,0.001976284584980237,0.001976284584980237,1.0,0.0,True,True,0,True
A28,fresh,2,1,generator_leave_out,0.6883820194757768,0.6883820194757768,0.005763688760806916,0.005763688760806916,1.0,0.0,True,True,0,True
A28,fresh,2,1,long_horizon_recurrence,0.6763091164015717,0.6763091164015717,0.002527379949452401,0.002527379949452401,1.0,0.0,True,True,0,True
A28,fresh,2,1,policy_semantic_transfer,0.7301216168821747,0.7301216168821747,0.0027397260273972603,0.0027397260273972603,1.0,0.0,True,True,0,True
A28,fresh,3,2,corruption_composition_leave_out,0.6279881673881674,0.6279881673881674,0.0019588638589618022,0.0019588638589618022,1.0,0.0,True,True,0,True
A28,fresh,3,2,corruption_family_leave_out,0.6750872088826627,0.6750872088826627,0.0029910269192422734,0.0029910269192422734,1.0,0.0,True,True,0,True
A28,fresh,3,2,domain_leave_out,0.6758870548537484,0.6758870548537484,0.0018181818181818182,0.0018181818181818182,1.0,0.0,True,True,0,True
A28,fresh,3,2,generator_leave_out,0.6465727248093386,0.6465727248093386,0.0056179775280898875,0.0056179775280898875,1.0,0.0,True,True,0,True
A28,fresh,3,2,long_horizon_recurrence,0.7031987252854358,0.7031987252854358,0.0017123287671232876,0.0017123287671232876,1.0,0.0,True,True,0,True
A28,fresh,3,2,policy_semantic_transfer,0.6597082061740113,0.6597082061740113,0.0017605633802816902,0.0017605633802816902,1.0,0.0,True,True,0,True
A29,cumulative,2,1,corruption_composition_leave_out,0.7188686358705527,0.7277001644039981,0.002952755905511811,0.010826771653543307,1.0122853162494012,0.0,True,True,0,True
A29,cumulative,2,1,corruption_family_leave_out,0.6892151958145933,0.7285805975036972,0.00980392156862745,0.007625272331154684,1.0571162706918806,0.0,True,True,1,False
A29,cumulative,2,1,domain_leave_out,0.6944387216113838,0.6784725034832426,0.003952569169960474,0.016798418972332016,0.9770084564249342,0.01596621812814114,True,False,0,False
A29,cumulative,2,1,generator_leave_out,0.6868667724672894,0.7050189313374576,0.008645533141210375,0.011527377521613832,1.026427481424038,0.0,True,True,0,True
A29,cumulative,2,1,long_horizon_recurrence,0.6761842591527767,0.6865229736483294,0.004212299915754001,0.010109519797809604,1.0152897887751877,0.0,True,True,0,True
A29,cumulative,2,1,policy_semantic_transfer,0.7293816168821746,0.7209240584605129,0.0036529680365296802,0.01643835616438356,0.9884044809659249,0.008457558421661737,True,False,2,False
A29,cumulative,3,2,corruption_composition_leave_out,0.6450670099807599,0.6450670099807599,0.005876591576885406,0.005876591576885406,1.0,0.0,True,True,0,True
A29,cumulative,3,2,corruption_family_leave_out,0.6650199474085049,0.6650199474085049,0.015952143569292122,0.015952143569292122,1.0,0.0,True,True,0,True
A29,cumulative,3,2,domain_leave_out,0.679158197343446,0.679158197343446,0.007272727272727273,0.007272727272727273,1.0,0.0,True,True,0,True
A29,cumulative,3,2,generator_leave_out,0.6636519157257657,0.6636519157257657,0.008988764044943821,0.008988764044943821,1.0,0.0,True,True,0,True
A29,cumulative,3,2,long_horizon_recurrence,0.70539643149438,0.70539643149438,0.012842465753424657,0.012842465753424657,1.0,0.0,True,True,0,True
A29,cumulative,3,2,policy_semantic_transfer,0.6623679302122218,0.6623679302122218,0.008802816901408451,0.008802816901408451,1.0,0.0,True,True,0,True
A29,fresh,2,1,corruption_composition_leave_out,0.7188686358705527,0.7188686358705527,0.002952755905511811,0.002952755905511811,1.0,0.0,True,True,0,True
A29,fresh,2,1,corruption_family_leave_out,0.6892151958145933,0.6892151958145933,0.00980392156862745,0.00980392156862745,1.0,0.0,True,True,0,True
A29,fresh,2,1,domain_leave_out,0.6944387216113838,0.6944387216113838,0.003952569169960474,0.003952569169960474,1.0,0.0,True,True,0,True
