ablation_id,generation,benchmark_stratum,reset_type,paired_worlds,transfer_gain,forward_transfer,cold_start_reduction,learning_acceleration_ttr,learning_acceleration_ttd,learning_acceleration_ttd_status,negative_transfer_rate,catastrophic_governance_interference,scope_leakage_delta,recurrence_error_delta,objective_delta_ci_low,objective_delta_ci_high
A27,3,long_horizon_recurrence,surface,9,0.035984916734916696,0.03598491673491677,0.020833333333333315,1.0217391304347827,,undefined_world_aggregate_has_no_decision_timestamp,0.3333333333333333,0.0,0.0,0.0,0.0028228637728637167,0.07329337462462462
A27,3,policy_semantic_transfer,adversarial,26,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0015384615384615385,0.0,0.0,0.0
A27,3,policy_semantic_transfer,structural,14,0.023217323913918342,0.023217323913918397,0.011428571428571455,1.0135135135135134,,undefined_world_aggregate_has_no_decision_timestamp,0.14285714285714285,0.0,0.011428571428571429,0.0,-0.004978385948974087,0.04393611368444956
A27,3,policy_semantic_transfer,surface,10,-0.004847418356137029,-0.00484741835613689,0.022749999999999965,0.9464285714285715,,undefined_world_aggregate_has_no_decision_timestamp,0.3,0.0,0.0,0.1,-0.1132596299810247,0.07495919354838712
A28,1,corruption_composition_leave_out,adversarial,8,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,corruption_composition_leave_out,structural,13,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,corruption_composition_leave_out,surface,29,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,corruption_family_leave_out,adversarial,7,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,corruption_family_leave_out,structural,19,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,corruption_family_leave_out,surface,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,domain_leave_out,adversarial,11,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,domain_leave_out,structural,15,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,domain_leave_out,surface,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,generator_leave_out,adversarial,10,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,generator_leave_out,structural,15,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,generator_leave_out,surface,25,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,long_horizon_recurrence,adversarial,11,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,long_horizon_recurrence,structural,20,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,long_horizon_recurrence,surface,19,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,policy_semantic_transfer,adversarial,3,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,policy_semantic_transfer,structural,18,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,1,policy_semantic_transfer,surface,29,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,2,corruption_composition_leave_out,adversarial,22,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0018181818181818182,0.0,0.0,0.0
A28,2,corruption_composition_leave_out,structural,20,0.021600000000000025,0.021600000000000064,0.022750000000000048,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.05,0.0,0.01,0.0,0.012800000000000044,0.03040000000000005
A28,2,corruption_composition_leave_out,surface,8,0.0852010582010582,0.08520105820105817,0.0365625,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.125,0.0,0.0,0.0,0.032138888888888884,0.17551428571428568
A28,2,corruption_family_leave_out,adversarial,13,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.004615384615384616,0.0,0.0,0.0
A28,2,corruption_family_leave_out,structural,18,0.020444444444444446,0.020444444444444487,0.012638888888888922,1.010752688172043,,undefined_no_harm_detected,0.0,0.0,0.011111111111111112,0.0,0.013311111111111064,0.026688888888888943
A28,2,corruption_family_leave_out,surface,19,0.0015449782415726547,0.0015449782415726254,0.014868421052631586,0.962962962962963,,undefined_world_aggregate_has_no_decision_timestamp,0.2631578947368421,0.0,0.0,-0.05263157894736842,-0.04010663325322769,0.041117184827556344
A28,2,domain_leave_out,adversarial,19,0.0016842105263157909,0.0016842105263158436,0.0017105263157893846,1.0,,undefined_no_harm_detected,0.0,0.0,0.002105263157894737,0.0,0.0,0.004210526315789477
A28,2,domain_leave_out,structural,11,-0.009971205265322892,-0.009971205265322802,0.002954545454545432,1.0545454545454545,,undefined_world_aggregate_has_no_decision_timestamp,0.18181818181818182,0.09090909090909091,0.02,0.09090909090909091,-0.044431098313451184,0.014581818181818253
A28,2,domain_leave_out,surface,20,0.033623923882076044,0.033623923882076134,0.034125000000000016,0.9900990099009901,,undefined_world_aggregate_has_no_decision_timestamp,0.15,0.0,0.0,0.1,0.002207225512510837,0.059049888285024145
A28,2,generator_leave_out,adversarial,14,0.001142857142857136,0.0011428571428570011,0.002321428571428641,1.0,,undefined_no_harm_detected,0.0,0.0,0.002857142857142857,0.0,0.0,0.003428571428571408
A28,2,generator_leave_out,structural,22,0.021550164400604307,0.02155016440060431,0.008636363636363636,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.09090909090909091,0.0,0.012727272727272728,0.0,0.013395458988714144,0.03056363636363637
A28,2,generator_leave_out,surface,14,0.038854455113220894,0.03885445511322094,0.016071428571428542,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.21428571428571427,0.0,0.0,0.07142857142857142,0.021842596674013243,0.0581761044880785
A28,2,long_horizon_recurrence,adversarial,10,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.002,0.0,0.0,0.0
A28,2,long_horizon_recurrence,structural,18,0.019432950191570892,0.019432950191570875,0.023472222222222228,1.0212765957446808,,undefined_world_aggregate_has_no_decision_timestamp,0.05555555555555555,0.05555555555555555,0.01,0.0,-0.011034482758620722,0.043555555555555577
A28,2,long_horizon_recurrence,surface,22,0.017472483778404838,0.017472483778404935,0.03806818181818178,1.017094017094017,,undefined_world_aggregate_has_no_decision_timestamp,0.2727272727272727,0.0,0.0,0.09090909090909091,-0.013181924508240258,0.0376652051256492
A28,2,policy_semantic_transfer,adversarial,22,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A28,2,policy_semantic_transfer,structural,11,0.018909090909090896,0.018909090909090875,0.008863636363636324,1.0,,undefined_no_harm_detected,0.0,0.0,0.0036363636363636364,0.0,0.011636363636363637,0.02763636363636354
A28,2,policy_semantic_transfer,surface,17,0.011273348671705074,0.011273348671705041,0.016470588235294126,0.9009900990099009,,undefined_world_aggregate_has_no_decision_timestamp,0.29411764705882354,0.0,0.0,0.11764705882352941,-0.028492731925658,0.039133949077882896
A28,3,corruption_composition_leave_out,adversarial,25,0.0013100000000000024,0.0013100000000000334,0.0026999999999999247,1.0,,undefined_no_harm_detected,0.0,0.0,0.0024,0.0,0.0,0.003930000000000006
A28,3,corruption_composition_leave_out,structural,19,0.019368421052631566,0.01936842105263148,0.010263157894736863,1.0,,undefined_no_harm_detected,0.0,0.0,0.007368421052631579,0.0,0.013452631578947345,0.026968421052631624
A28,3,corruption_composition_leave_out,surface,6,0.007374643874643909,0.007374643874643816,0.0325,1.1,,undefined_world_aggregate_has_no_decision_timestamp,0.16666666666666666,0.0,0.0,0.16666666666666666,-0.07808023504273501,0.062140277777777815
A28,3,corruption_family_leave_out,adversarial,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0016666666666666666,0.0,0.0,0.0
A28,3,corruption_family_leave_out,structural,18,0.026666666666666623,0.026666666666666505,0.034305555555555534,1.1145833333333335,,undefined_no_harm_detected,0.0,0.0,0.005555555555555556,0.0,0.016866666666666606,0.03555555555555549
A28,3,corruption_family_leave_out,surface,8,0.03192708333333333,0.03192708333333327,0.011874999999999997,0.9523809523809523,,undefined_world_aggregate_has_no_decision_timestamp,0.125,0.0,0.0,0.0,-0.006270572916666698,0.0730833333333333
A28,3,domain_leave_out,adversarial,28,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0021428571428571425,0.0,0.0,0.0
A28,3,domain_leave_out,structural,15,0.02203589743589743,0.0220358974358974,0.026000000000000023,1.0581395348837208,,undefined_no_harm_detected,0.0,0.0,0.014666666666666666,0.0,0.014899230769230772,0.032008461538461555
A28,3,domain_leave_out,surface,7,0.003459040434355552,0.0034590404343555203,0.01821428571428571,0.9500000000000001,,undefined_world_aggregate_has_no_decision_timestamp,0.2857142857142857,0.0,0.0,0.0,-0.04641625474053266,0.041630133928571546
A28,3,generator_leave_out,adversarial,24,0.000666666666666658,0.0006666666666665932,0.0013541666666667118,1.0,,undefined_no_harm_detected,0.0,0.0,0.0025,0.0,0.0,0.001999999999999974
A28,3,generator_leave_out,structural,16,0.022000000000000006,0.02200000000000002,0.01421875000000003,1.0116279069767442,,undefined_world_aggregate_has_no_decision_timestamp,0.0625,0.0,0.01375,0.0,0.01097500000000001,0.032000000000000015
A28,3,generator_leave_out,surface,10,0.05567853535353532,0.0556785353535354,0.012749999999999984,1.08,,undefined_world_aggregate_has_no_decision_timestamp,0.1,0.0,0.0,0.1,0.024148838383838356,0.092929375
A28,3,long_horizon_recurrence,adversarial,23,0.000695652173913049,0.0006956521739129862,0.001413043478260878,1.0,,undefined_no_harm_detected,0.0,0.0,0.0008695652173913043,0.0,0.0,0.0020869565217391467
A28,3,long_horizon_recurrence,structural,18,0.009104166666666672,0.009104166666666802,0.005138888888888887,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.05555555555555555,0.0,0.011111111111111112,0.0,-0.0037041666666666894,0.01868593750000002
A28,3,long_horizon_recurrence,surface,9,0.024888888888888835,0.02488888888888885,0.010833333333333306,1.0217391304347827,,undefined_world_aggregate_has_no_decision_timestamp,0.2222222222222222,0.0,0.0,0.0,0.014222222222222136,0.03911111111111105
A28,3,policy_semantic_transfer,adversarial,26,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0015384615384615385,0.0,0.0,0.0
A28,3,policy_semantic_transfer,structural,14,0.02670551378446112,0.026705513784460955,0.018571428571428517,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.07142857142857142,0.0,0.011428571428571429,0.0,0.0055471804511277615,0.04114285714285718
A28,3,policy_semantic_transfer,surface,10,-0.03171838609807255,-0.031718386098072426,0.006500000000000006,0.9107142857142857,,undefined_world_aggregate_has_no_decision_timestamp,0.3,0.0,0.0,0.1,-0.1455819155098373,0.04301337860780987
A29,1,corruption_composition_leave_out,adversarial,8,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,corruption_composition_leave_out,structural,13,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,corruption_composition_leave_out,surface,29,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,corruption_family_leave_out,adversarial,7,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,corruption_family_leave_out,structural,19,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,corruption_family_leave_out,surface,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,domain_leave_out,adversarial,11,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,domain_leave_out,structural,15,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,domain_leave_out,surface,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,generator_leave_out,adversarial,10,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,generator_leave_out,structural,15,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,generator_leave_out,surface,25,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,long_horizon_recurrence,adversarial,11,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,long_horizon_recurrence,structural,20,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,long_horizon_recurrence,surface,19,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,policy_semantic_transfer,adversarial,3,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,policy_semantic_transfer,structural,18,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,1,policy_semantic_transfer,surface,29,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,2,corruption_composition_leave_out,adversarial,22,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0018181818181818182,0.0,0.0,0.0
A29,2,corruption_composition_leave_out,structural,20,0.015055505952380987,0.015055505952381032,0.02762500000000001,1.1018518518518519,,undefined_world_aggregate_has_no_decision_timestamp,0.15,0.0,0.01,0.1,-0.009548969494047595,0.03269518973214288
A29,2,corruption_composition_leave_out,surface,8,0.03688872354497351,0.03688872354497352,0.0365625,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.375,0.0,0.0,0.25,-0.05101041666666669,0.1536075892857143
A29,2,corruption_family_leave_out,adversarial,13,0.001230769230769232,0.0012307692307692575,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.004615384615384616,0.0,0.0,0.0036923076923076957
A29,2,corruption_family_leave_out,structural,18,0.019604938271604973,0.01960493827160492,0.02541666666666667,1.010752688172043,,undefined_world_aggregate_has_no_decision_timestamp,0.1111111111111111,0.0,0.011111111111111112,0.0,-0.0199333333333333,0.051058333333333365
A29,2,corruption_family_leave_out,surface,19,-0.03251193210902831,-0.03251193210902825,0.02394736842105266,1.0092592592592593,,undefined_world_aggregate_has_no_decision_timestamp,0.47368421052631576,0.05263157894736842,0.0,0.05263157894736842,-0.10176402064804702,0.028386276494403433
A29,2,domain_leave_out,adversarial,19,0.0008421052631578897,0.0008421052631579773,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.002105263157894737,0.0,0.0,0.002526315789473669
A29,2,domain_leave_out,structural,11,-0.007062114356232011,-0.007062114356231941,0.008863636363636351,1.0545454545454545,,undefined_world_aggregate_has_no_decision_timestamp,0.18181818181818182,0.09090909090909091,0.02,0.09090909090909091,-0.0401950843274373,0.017490909090909112
A29,2,domain_leave_out,surface,20,0.0033057691201712645,0.0033057691201712203,0.037250000000000005,0.9900990099009901,,undefined_world_aggregate_has_no_decision_timestamp,0.25,0.05,0.0,0.2,-0.07198385473901099,0.05100191162727166
A29,2,generator_leave_out,adversarial,14,0.0011428571428571319,0.0011428571428570011,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.002857142857142857,0.0,0.0,0.003428571428571396
A29,2,generator_leave_out,structural,22,0.019592945149267373,0.01959294514926746,0.017500000000000016,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.09090909090909091,0.0,0.012727272727272728,0.045454545454545456,-0.005843291070093756,0.03610461876832842
A29,2,generator_leave_out,surface,14,0.02991755621573089,0.02991755621573089,0.027142857142857135,1.0704225352112677,,undefined_world_aggregate_has_no_decision_timestamp,0.21428571428571427,0.0,0.0,0.14285714285714285,-0.011175825997869341,0.06697718812666216
A29,2,long_horizon_recurrence,adversarial,10,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.002,0.0,0.0,0.0
A29,2,long_horizon_recurrence,structural,18,0.02158333333333333,0.0215833333333334,0.01597222222222222,1.0106382978723405,,undefined_world_aggregate_has_no_decision_timestamp,0.1111111111111111,0.0,0.01,0.0,-0.0025409722222222452,0.040895370370370394
A29,2,long_horizon_recurrence,surface,22,0.004658021193554556,0.004658021193554629,0.03465909090909089,1.0085470085470085,,undefined_world_aggregate_has_no_decision_timestamp,0.3181818181818182,0.09090909090909091,0.0,0.13636363636363635,-0.038181802732148426,0.044285952410807315
A29,2,policy_semantic_transfer,adversarial,22,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A29,2,policy_semantic_transfer,structural,11,0.026181818181818153,0.026181818181818306,0.011818181818181811,0.9841269841269842,,undefined_no_harm_detected,0.0,0.0,0.0036363636363636364,0.0,0.01745454545454543,0.036363636363636286
A29,2,policy_semantic_transfer,surface,17,-0.011762716414226656,-0.01176271641422677,0.0004411764705882226,0.891089108910891,,undefined_world_aggregate_has_no_decision_timestamp,0.5882352941176471,0.0,0.0,0.058823529411764705,-0.06692569135476469,0.039199579608969505
A29,3,corruption_composition_leave_out,adversarial,25,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0024,0.0,0.0,0.0
A29,3,corruption_composition_leave_out,structural,19,0.030219465278675764,0.030219465278675917,0.015394736842105239,1.0096153846153846,,undefined_world_aggregate_has_no_decision_timestamp,0.10526315789473684,0.0,0.007368421052631579,0.0,0.011575178617612729,0.04873072761756969
A29,3,corruption_composition_leave_out,surface,6,-0.046579415954415955,-0.04657941595441595,0.04875,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.5,0.0,0.0,0.3333333333333333,-0.1442696047008547,0.037189921652421715
A29,3,corruption_family_leave_out,adversarial,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0016666666666666666,0.0,0.0,0.0
A29,3,corruption_family_leave_out,structural,18,0.002533662587842162,0.002533662587842045,0.026944444444444438,1.1041666666666667,,undefined_world_aggregate_has_no_decision_timestamp,0.16666666666666666,0.05555555555555555,0.005555555555555556,0.0,-0.018708338861860532,0.02872836257309943
A29,3,corruption_family_leave_out,surface,8,0.01184375,0.011843750000000042,0.03218750000000001,0.9523809523809523,,undefined_world_aggregate_has_no_decision_timestamp,0.25,0.0,0.0,0.125,-0.06517083333333326,0.07043098958333335
A29,3,domain_leave_out,adversarial,28,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0021428571428571425,0.0,0.0,0.0
A29,3,domain_leave_out,structural,15,0.023052564102564125,0.023052564102564288,0.019500000000000017,1.072289156626506,,undefined_world_aggregate_has_no_decision_timestamp,0.2,0.0,0.014666666666666666,0.0,0.011649230769230804,0.03375500000000002
A29,3,domain_leave_out,surface,7,0.05163576945929888,0.05163576945929882,0.027499999999999997,0.875,,undefined_world_aggregate_has_no_decision_timestamp,0.2857142857142857,0.0,0.0,-0.14285714285714285,0.002763311688311648,0.11088253756047878
A29,3,generator_leave_out,adversarial,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0025,0.0,0.0,0.0
A29,3,generator_leave_out,structural,16,0.03809558823529412,0.03809558823529402,0.026406249999999992,1.0116279069767442,,undefined_world_aggregate_has_no_decision_timestamp,0.0625,0.0,0.01375,0.0,0.019975,0.0620297794117647
A29,3,generator_leave_out,surface,10,0.003970961845489907,0.003970961845489951,0.009000000000000008,1.08,,undefined_world_aggregate_has_no_decision_timestamp,0.2,0.0,0.0,0.2,-0.051080147895781136,0.053616669844902175
A29,3,long_horizon_recurrence,adversarial,23,0.000695652173913049,0.0006956521739129862,0.001413043478260878,1.0,,undefined_no_harm_detected,0.0,0.0,0.0008695652173913043,0.0,0.0,0.0020869565217391467
A29,3,long_horizon_recurrence,structural,18,0.018913690476190473,0.018913690476190514,0.01958333333333337,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.1111111111111111,0.0,0.011111111111111112,0.0,0.0029762152777778063,0.03257760416666665
A29,3,long_horizon_recurrence,surface,9,0.03516926016926022,0.03516926016926014,0.02472222222222223,0.9782608695652175,,undefined_world_aggregate_has_no_decision_timestamp,0.2222222222222222,0.0,0.0,0.0,-0.0012235326235326253,0.0693777777777779
A29,3,policy_semantic_transfer,adversarial,26,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0015384615384615385,0.0,0.0,0.0
A29,3,policy_semantic_transfer,structural,14,0.028467261904761842,0.028467261904761898,0.030178571428571388,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.14285714285714285,0.0,0.011428571428571429,0.0,0.005458110119047505,0.04799999999999993
A29,3,policy_semantic_transfer,surface,10,0.032055922452327135,0.032055922452327135,0.026250000000000023,0.9107142857142857,,undefined_world_aggregate_has_no_decision_timestamp,0.2,0.0,0.0,0.0,-0.04261063603678846,0.09102436919882943
A3,1,corruption_composition_leave_out,adversarial,8,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,corruption_composition_leave_out,structural,13,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,corruption_composition_leave_out,surface,29,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,corruption_family_leave_out,adversarial,7,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,corruption_family_leave_out,structural,19,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,corruption_family_leave_out,surface,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,domain_leave_out,adversarial,11,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,domain_leave_out,structural,15,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,domain_leave_out,surface,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,generator_leave_out,adversarial,10,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,generator_leave_out,structural,15,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,generator_leave_out,surface,25,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,long_horizon_recurrence,adversarial,11,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,long_horizon_recurrence,structural,20,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,long_horizon_recurrence,surface,19,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,policy_semantic_transfer,adversarial,3,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,policy_semantic_transfer,structural,18,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,1,policy_semantic_transfer,surface,29,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A3,2,corruption_composition_leave_out,adversarial,22,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0036363636363636364,0.0,0.0,0.0
A3,2,corruption_composition_leave_out,structural,20,0.07034161455536526,0.07034161455536525,0.046999999999999986,1.0555555555555556,,undefined_world_aggregate_has_no_decision_timestamp,0.2,0.05,0.011000000000000001,-0.05,0.02121533546589761,0.12784874409995123
A3,2,corruption_composition_leave_out,surface,8,0.24595962732919252,0.24595962732919258,0.10249999999999998,1.1333333333333333,,undefined_no_harm_detected,0.0,0.0,0.0,-0.25,0.16225460087416615,0.3535154618127444
A3,2,corruption_family_leave_out,adversarial,13,0.0012307692307692404,0.0012307692307692575,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.004615384615384616,0.0,0.0,0.0036923076923077213
A3,2,corruption_family_leave_out,structural,18,0.0913189277450612,0.09131892774506123,0.07402777777777783,1.0309278350515463,,undefined_world_aggregate_has_no_decision_timestamp,0.05555555555555555,0.0,0.012222222222222223,0.0,0.036390935785547814,0.15103293172414073
A3,2,corruption_family_leave_out,surface,19,0.13807114098669554,0.1380711409866956,0.11131578947368426,1.1081081081081081,,undefined_world_aggregate_has_no_decision_timestamp,0.15789473684210525,0.0,0.0,-0.05263157894736842,0.07049394060709581,0.20758828084347591
A3,2,domain_leave_out,adversarial,19,0.012429149797570859,0.012429149797570871,0.018421052631579005,1.0,,undefined_no_harm_detected,0.0,0.0,0.003157894736842105,0.0,0.0,0.036713967611336114
A3,2,domain_leave_out,structural,11,0.05070553734690358,0.05070553734690353,0.04136363636363638,1.1451612903225805,,undefined_world_aggregate_has_no_decision_timestamp,0.09090909090909091,0.09090909090909091,0.02,-0.09090909090909091,-0.0015443850267378991,0.09260571847507339
A3,2,domain_leave_out,surface,20,0.2097706084542256,0.20977060845422557,0.10325000000000006,1.1682242990654206,,undefined_world_aggregate_has_no_decision_timestamp,0.05,0.0,0.0,-0.15,0.15118443062484307,0.27925945284175524
A3,2,generator_leave_out,adversarial,14,0.0011428571428571518,0.0011428571428571677,0.002321428571428641,1.0,,undefined_no_harm_detected,0.0,0.0,0.002857142857142857,0.0,0.0,0.0034285714285714553
A3,2,generator_leave_out,structural,22,0.10248900188415742,0.10248900188415733,0.059545454545454624,1.1691176470588236,,undefined_no_harm_detected,0.0,0.0,0.014545454545454545,-0.13636363636363635,0.060055283549081365,0.16571608722265327
A3,2,generator_leave_out,surface,14,0.10893355628073272,0.10893355628073265,0.07517857142857146,1.2972972972972971,,undefined_world_aggregate_has_no_decision_timestamp,0.14285714285714285,0.07142857142857142,0.0,0.0,0.03963558124092612,0.17829972481902476
A3,2,long_horizon_recurrence,adversarial,10,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.004,0.0,0.0,0.0
A3,2,long_horizon_recurrence,structural,18,0.15300678242337795,0.15300678242337795,0.050833333333333314,1.1176470588235292,,undefined_world_aggregate_has_no_decision_timestamp,0.1111111111111111,0.05555555555555555,0.011111111111111112,-0.3333333333333333,0.09698739442906103,0.20558727075470817
