point_id,family,mechanism,condition,competitive,oracle,config_hash,calls,tokens,latency_ms,memory_bytes,update_compute,normalized_compute,git_sha,environment_hash,registry_sha256,decisions,worlds,unsafe_total,safe_total,unsafe_accepted,false_rejected,escalated,uar,frr,escalation_rate,uar_hier_ci_low,uar_hier_ci_high,frr_hier_ci_low,frr_hier_ci_high,uar_exact_ci_low,uar_exact_ci_high,catastrophic_episodes,irreversible_episodes,mean_reward,governance_regret,dynamic_regret,brier,ece,adaptation_lag,recovery_delta,recurrence_errors,trace_complete,uar_mean,uar_median,uar_sd,uar_worst_decile,uar_worst_world,uar_cvar,frr_mean,frr_median,frr_sd,frr_worst_decile,frr_worst_world,frr_cvar,escalation_rate_mean,escalation_rate_median,escalation_rate_sd,escalation_rate_worst_decile,escalation_rate_worst_world,escalation_rate_cvar,governance_regret_mean,governance_regret_median,governance_regret_sd,governance_regret_worst_decile,governance_regret_worst_world,governance_regret_cvar,dynamic_regret_mean,dynamic_regret_median,dynamic_regret_sd,dynamic_regret_worst_decile,dynamic_regret_worst_world,dynamic_regret_cvar,brier_mean,brier_median,brier_sd,brier_worst_decile,brier_worst_world,brier_cvar,ece_mean,ece_median,ece_sd,ece_worst_decile,ece_worst_world,ece_cvar
selective.margin.fixed.p01,selective,margin,fixed,True,False,08649d51535619ccc2eea93145c0a9adebb72241a5e3fd65b007a38887be090d,1,0,1.0,1048576,0.0,0.075625,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,1751,361,21003,0.05435862411523656,0.008436944937833037,0.28004,0.050718128809216056,0.057675296811559036,0.007384004540974275,0.0095878230826095,0.05190745499000293,0.056890537023581766,252,141,0.7409206666666667,0.2590793333333333,0.3727787902783621,0.10688278204676475,0.1506222876775388,0.028666666666666667,0.004666666666666667,408,True,0.05637841047454375,0.047619047619047616,0.05544882147303679,0.13333333333333333,0.5,0.17077893723284404,0.008484705827686971,0.0,0.01814986962630903,0.037037037037037035,0.13043478260869565,0.053193954211102165,0.28004,0.28,0.06797841618239327,0.36,0.46,0.39879999999999993,0.25907933333333333,0.248,0.08625120505180718,0.375,0.6780000000000002,0.43588666666666664,0.3727787902783621,0.35439611102348756,0.14026402974473096,0.5570939436265029,1.130106211022833,0.6585301251206259,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
selective.reject_option.fixed.p00,selective,reject_option,fixed,True,False,76e1df0c6172c50c92df5a6de35eaee113423311ff325cf9dcd929f3cd37dfef,1,0,1.0,1048576,0.0,0.075625,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,351,462,28316,0.010896560288091394,0.010797419837337572,0.37754666666666664,0.009338676528377176,0.012568050011971,0.00937409095301026,0.012023096311693328,0.009791594997545679,0.01209099976593292,47,35,0.728748,0.271252,0.39745602261601803,0.10688278204676475,0.1506222876775388,0.011333333333333334,0.003146666666666666,157,True,0.011716087074621285,0.0,0.02846579546861191,0.045454545454545456,0.4,0.07971760295574302,0.01020758530267557,0.0,0.019469983808619806,0.04,0.11428571428571428,0.05670090078872597,0.37754666666666664,0.36,0.1028311617274755,0.52,0.76,0.5740000000000001,0.27125200000000005,0.262,0.07123203747378469,0.364,0.5660000000000001,0.4039466666666667,0.397456022616018,0.37912980057358797,0.14217971718816041,0.6004503403059025,0.9846048454233121,0.6698540445822538,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
selective.reject_option.fixed.p01,selective,reject_option,fixed,True,False,77587323ba7f8b37d3e988c16d3b888d9b862d4da831c02185ada67ae332dcd2,1,0,1.0,1048576,0.0,0.075625,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,1047,125,28649,0.032503414876443565,0.0029213798261194727,0.38198666666666664,0.029782717021268498,0.03532460021727439,0.002307853257649909,0.003534383924570369,0.030593595227711462,0.03449813125428042,140,92,0.7084553333333333,0.2915446666666667,0.4267951938521906,0.10688278204676475,0.1506222876775388,0.016,0.0007533333333333346,221,True,0.034457009839612654,0.0,0.04784070589047471,0.09709677419354883,0.5,0.14125725842082534,0.002683622139825277,0.0,0.00960993755774435,0.0,0.09090909090909091,0.02683622139825277,0.3819866666666667,0.38,0.10995538408322209,0.5220000000000028,0.74,0.5826666666666667,0.2915446666666667,0.287,0.08203266019228087,0.401,0.597,0.44326666666666675,0.4267951938521906,0.41396169352788753,0.15592587469425537,0.639871560110318,1.029327149853227,0.714674430943586,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
test_time_adaptation.ctta_recovery.cumulative.p00,test_time_adaptation,ctta_recovery,cumulative,True,False,0841c9d3838c5a7e9371e56f851cab28685df0abcb5c56ec145cfe39a85981be,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,2024,452,16944,0.06283372656152987,0.010563709451248014,0.22592,0.0588993490905879,0.06620885289624105,0.009339990334934564,0.011731821293510365,0.06020772643224265,0.06553889226729914,275,160,0.7643253333333333,0.23567466666666664,0.3381814139336506,0.09783934300150761,0.1493545112763521,0.03133333333333333,-0.003676666666666667,495,True,0.06590722524890884,0.05555555555555555,0.06289969735371768,0.15,0.42857142857142855,0.19796839792770715,0.010943013667268593,0.0,0.021723873448657532,0.041666666666666664,0.17647058823529413,0.06325393015717733,0.22592,0.22,0.06441237148250327,0.3020000000000027,0.44,0.34213333333333334,0.2356746666666667,0.223,0.08967719605092231,0.36010000000000014,0.6030000000000001,0.4173133333333333,0.33818141393365053,0.31903750062987307,0.137678024964493,0.5177100595858581,0.997077192111756,0.6170722499566994,0.09783934300150761,0.09738947555584902,0.020029099169571185,0.12405912946118818,0.18384225169624827,0.1346200131313977,0.1493545112763521,0.14856063837208888,0.031088011914366366,0.19004662527553673,0.27222645005758767,0.20532910659523435
test_time_adaptation.ctta_recovery.cumulative.p01,test_time_adaptation,ctta_recovery,cumulative,True,False,91b29c766cd4ffc87a278fde4781e250431b66bee92a6758146ea027a2bda664,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,2193,397,16892,0.06808021855209238,0.009278302327755445,0.22522666666666666,0.06486076627303622,0.0726624870929,0.008337078456827438,0.010594184580472558,0.06535306185656686,0.07088556880499147,304,171,0.7595026666666667,0.2404973333333333,0.3446885387606337,0.0974756962863219,0.14853465708164318,0.03666666666666667,-0.0005833333333333345,507,True,0.07205941176481898,0.0625,0.06696360576591336,0.16666666666666666,0.42857142857142855,0.21242977190949663,0.009745122504166249,0.0,0.020786753618255802,0.038461538461538464,0.17647058823529413,0.06064877782586573,0.22522666666666669,0.22,0.0647735693696811,0.3,0.46,0.3414666666666667,0.24049733333333337,0.22400000000000003,0.09286696215315518,0.368,0.59,0.4279933333333332,0.34468853876063366,0.32577895915640165,0.14061833192103776,0.5336832299495837,0.9747886004453147,0.6280146184198524,0.0974756962863219,0.09681941650592032,0.02012099013812094,0.1233095446955468,0.181546247603183,0.13412561668860487,0.14853465708164318,0.14769031262341462,0.030513561911513304,0.18770172252268227,0.2602139863947631,0.20306788656057578
test_time_adaptation.ctta_recovery.fresh.p00,test_time_adaptation,ctta_recovery,fresh,True,False,b4e4d84bb3c27dcee615a6c549dfc03135b19639da57b5de3ef535d2bb84c8a5,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,1773,542,16937,0.055041599403948836,0.012667102926054033,0.22582666666666668,0.05144729121155691,0.05912053215022608,0.011149752488698005,0.014236019124753968,0.05257576310517159,0.05758805186663894,240,136,0.7717459999999999,0.22825400000000004,0.3273021666325195,0.09853594703937718,0.15019365730799303,0.03133333333333333,-0.005266666666666667,465,True,0.05817714747890045,0.045454545454545456,0.059878252421464814,0.13636363636363635,0.42857142857142855,0.18609240953353803,0.013126371564525405,0.0,0.023337050029349535,0.045454545454545456,0.17647058823529413,0.06739719952258481,0.22582666666666668,0.22,0.06412422804386983,0.3,0.44,0.3428,0.228254,0.222,0.08507861551138061,0.349,0.59,0.4005733333333334,0.32730216663251943,0.30979861759057997,0.13056439220293312,0.5043811272064609,0.9742278543858489,0.588410780735176,0.09853594703937718,0.09788971575948634,0.020185240341733614,0.1245445944046262,0.18384225169624827,0.1357413192980996,0.15019365730799303,0.14996277253878976,0.03163485791914421,0.1915027015187709,0.27222645005758767,0.2072333522466806
test_time_adaptation.ctta_recovery.fresh.p01,test_time_adaptation,ctta_recovery,fresh,True,False,44bc1922c40f08103900c3b0a1b6e32555793f2e500a12c7e70aa45e65c65425,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,2161,406,16912,0.06708679995032907,0.009488641675236047,0.22549333333333332,0.0632496087479664,0.07087362028099423,0.008336122534903938,0.010766170807322287,0.06437842011146785,0.06987355715209023,303,165,0.7602093333333333,0.23979066666666665,0.3436577691427833,0.0975542426966192,0.14888428784499666,0.03666666666666667,-0.00186,507,True,0.07109762005499992,0.058823529411764705,0.06666510994568223,0.16,0.42857142857142855,0.21148563221463818,0.009939746746852938,0.0,0.020889568236346627,0.04,0.17647058823529413,0.06088832716541507,0.22549333333333335,0.22,0.06467320379329362,0.3,0.46,0.3414666666666667,0.23979066666666668,0.22399999999999998,0.09222607104043604,0.3671000000000001,0.59,0.4273466666666666,0.3436577691427833,0.3242888620848618,0.13977159976203227,0.5315131365456877,0.9747886004453147,0.6269119411318924,0.0975542426966192,0.09687005016985134,0.02012574315909662,0.12373656319527125,0.181546247603183,0.13421337187782534,0.14888428784499666,0.14776555163434799,0.030622622228258768,0.1886996749444066,0.2602139863947631,0.20390737949320092
test_time_adaptation.ctta_reset.cumulative.p00,test_time_adaptation,ctta_reset,cumulative,True,False,ea0741d3e083ea74c8dbfbffe241e6ab7f70d4fc4c8a27833f851797a0003a5f,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,2024,452,16944,0.06283372656152987,0.010563709451248014,0.22592,0.05913875264400585,0.06649936710427595,0.009361290252856166,0.011955288435313679,0.06020772643224265,0.06553889226729914,275,160,0.7643253333333333,0.23567466666666664,0.3381814139336506,0.09783934300150761,0.1493545112763521,0.03133333333333333,-0.003676666666666667,495,True,0.06590722524890884,0.05555555555555555,0.06289969735371768,0.15,0.42857142857142855,0.19796839792770715,0.010943013667268593,0.0,0.021723873448657532,0.041666666666666664,0.17647058823529413,0.06325393015717733,0.22592,0.22,0.06441237148250327,0.3020000000000027,0.44,0.34213333333333334,0.2356746666666667,0.223,0.08967719605092231,0.36010000000000014,0.6030000000000001,0.4173133333333333,0.33818141393365053,0.31903750062987307,0.137678024964493,0.5177100595858581,0.997077192111756,0.6170722499566994,0.09783934300150761,0.09738947555584902,0.020029099169571185,0.12405912946118818,0.18384225169624827,0.1346200131313977,0.1493545112763521,0.14856063837208888,0.031088011914366366,0.19004662527553673,0.27222645005758767,0.20532910659523435
test_time_adaptation.ctta_reset.cumulative.p01,test_time_adaptation,ctta_reset,cumulative,True,False,67337f5e7105fc7cfd7cf623862b2e9f258a573957f36d9a465775470f7e6a7e,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,2193,397,16892,0.06808021855209238,0.009278302327755445,0.22522666666666666,0.06387764704361705,0.07244102899380617,0.00805464451900888,0.010420469525924488,0.06535306185656686,0.07088556880499147,304,171,0.7595026666666667,0.2404973333333333,0.3446885387606337,0.0974756962863219,0.14853465708164318,0.03666666666666667,-0.0005833333333333345,507,True,0.07205941176481898,0.0625,0.06696360576591336,0.16666666666666666,0.42857142857142855,0.21242977190949663,0.009745122504166249,0.0,0.020786753618255802,0.038461538461538464,0.17647058823529413,0.06064877782586573,0.22522666666666669,0.22,0.0647735693696811,0.3,0.46,0.3414666666666667,0.24049733333333337,0.22400000000000003,0.09286696215315518,0.368,0.59,0.4279933333333332,0.34468853876063366,0.32577895915640165,0.14061833192103776,0.5336832299495837,0.9747886004453147,0.6280146184198524,0.0974756962863219,0.09681941650592032,0.02012099013812094,0.1233095446955468,0.181546247603183,0.13412561668860487,0.14853465708164318,0.14769031262341462,0.030513561911513304,0.18770172252268227,0.2602139863947631,0.20306788656057578
test_time_adaptation.ctta_reset.fresh.p00,test_time_adaptation,ctta_reset,fresh,True,False,6d0f1c1473acbbdd0b8b4307c316b75308b9845e67bf7d5ca548bda2d8e66b7b,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,1773,542,16937,0.055041599403948836,0.012667102926054033,0.22582666666666668,0.05225821890069232,0.0581958074251549,0.011194013132925623,0.014152333826629435,0.05257576310517159,0.05758805186663894,240,136,0.7717459999999999,0.22825400000000004,0.3273021666325195,0.09853594703937718,0.15019365730799303,0.03133333333333333,-0.005266666666666667,465,True,0.05817714747890045,0.045454545454545456,0.059878252421464814,0.13636363636363635,0.42857142857142855,0.18609240953353803,0.013126371564525405,0.0,0.023337050029349535,0.045454545454545456,0.17647058823529413,0.06739719952258481,0.22582666666666668,0.22,0.06412422804386983,0.3,0.44,0.3428,0.228254,0.222,0.08507861551138061,0.349,0.59,0.4005733333333334,0.32730216663251943,0.30979861759057997,0.13056439220293312,0.5043811272064609,0.9742278543858489,0.588410780735176,0.09853594703937718,0.09788971575948634,0.020185240341733614,0.1245445944046262,0.18384225169624827,0.1357413192980996,0.15019365730799303,0.14996277253878976,0.03163485791914421,0.1915027015187709,0.27222645005758767,0.2072333522466806
test_time_adaptation.ctta_reset.fresh.p01,test_time_adaptation,ctta_reset,fresh,True,False,51d8e68b77fd4827774c9f5d4a37269e90712e072af9561b4101ec82ff313484,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,2161,406,16912,0.06708679995032907,0.009488641675236047,0.22549333333333332,0.06262453269676468,0.07077148280181954,0.008321154644206095,0.010866847893864945,0.06437842011146785,0.06987355715209023,303,165,0.7602093333333333,0.23979066666666665,0.3436577691427833,0.0975542426966192,0.14888428784499666,0.03666666666666667,-0.00186,507,True,0.07109762005499992,0.058823529411764705,0.06666510994568223,0.16,0.42857142857142855,0.21148563221463818,0.009939746746852938,0.0,0.020889568236346627,0.04,0.17647058823529413,0.06088832716541507,0.22549333333333335,0.22,0.06467320379329362,0.3,0.46,0.3414666666666667,0.23979066666666668,0.22399999999999998,0.09222607104043604,0.3671000000000001,0.59,0.4273466666666666,0.3436577691427833,0.3242888620848618,0.13977159976203227,0.5315131365456877,0.9747886004453147,0.6269119411318924,0.0975542426966192,0.09687005016985134,0.02012574315909662,0.12373656319527125,0.181546247603183,0.13421337187782534,0.14888428784499666,0.14776555163434799,0.030622622228258768,0.1886996749444066,0.2602139863947631,0.20390737949320092
test_time_adaptation.entropy_ctta.cumulative.p00,test_time_adaptation,entropy_ctta,cumulative,True,False,42c7f0a192d87efaaa81c33bf0ad06a7fe79b55b6b511ff9eb5014b87c013e58,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,2024,452,16944,0.06283372656152987,0.010563709451248014,0.22592,0.059621192466573956,0.0669691906062796,0.009075908968407171,0.01186619648816624,0.06020772643224265,0.06553889226729914,275,160,0.7643253333333333,0.23567466666666664,0.3381814139336506,0.09783934300150761,0.1493545112763521,0.03133333333333333,-0.003676666666666667,495,True,0.06590722524890884,0.05555555555555555,0.06289969735371768,0.15,0.42857142857142855,0.19796839792770715,0.010943013667268593,0.0,0.021723873448657532,0.041666666666666664,0.17647058823529413,0.06325393015717733,0.22592,0.22,0.06441237148250327,0.3020000000000027,0.44,0.34213333333333334,0.2356746666666667,0.223,0.08967719605092231,0.36010000000000014,0.6030000000000001,0.4173133333333333,0.33818141393365053,0.31903750062987307,0.137678024964493,0.5177100595858581,0.997077192111756,0.6170722499566994,0.09783934300150761,0.09738947555584902,0.020029099169571185,0.12405912946118818,0.18384225169624827,0.1346200131313977,0.1493545112763521,0.14856063837208888,0.031088011914366366,0.19004662527553673,0.27222645005758767,0.20532910659523435
test_time_adaptation.entropy_ctta.cumulative.p01,test_time_adaptation,entropy_ctta,cumulative,True,False,6f78693a699688590590c983f77e1c3bff99ce9938f70455047a1426959a7513,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,2193,397,16892,0.06808021855209238,0.009278302327755445,0.22522666666666666,0.06437550756883585,0.07132897834004615,0.007998859720822921,0.010709585834431486,0.06535306185656686,0.07088556880499147,304,171,0.7595026666666667,0.2404973333333333,0.3446885387606337,0.0974756962863219,0.14853465708164318,0.03666666666666667,-0.0005833333333333345,507,True,0.07205941176481898,0.0625,0.06696360576591336,0.16666666666666666,0.42857142857142855,0.21242977190949663,0.009745122504166249,0.0,0.020786753618255802,0.038461538461538464,0.17647058823529413,0.06064877782586573,0.22522666666666669,0.22,0.0647735693696811,0.3,0.46,0.3414666666666667,0.24049733333333337,0.22400000000000003,0.09286696215315518,0.368,0.59,0.4279933333333332,0.34468853876063366,0.32577895915640165,0.14061833192103776,0.5336832299495837,0.9747886004453147,0.6280146184198524,0.0974756962863219,0.09681941650592032,0.02012099013812094,0.1233095446955468,0.181546247603183,0.13412561668860487,0.14853465708164318,0.14769031262341462,0.030513561911513304,0.18770172252268227,0.2602139863947631,0.20306788656057578
test_time_adaptation.entropy_ctta.fresh.p00,test_time_adaptation,entropy_ctta,fresh,True,False,98f0c78d43d62a6ee0e9224cdb48009ac3b6245663f3d739f2aea76eeb718054,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,1773,542,16937,0.055041599403948836,0.012667102926054033,0.22582666666666668,0.05176989800514065,0.058657137598429374,0.011477242307235699,0.01408443688886,0.05257576310517159,0.05758805186663894,240,136,0.7717459999999999,0.22825400000000004,0.3273021666325195,0.09853594703937718,0.15019365730799303,0.03133333333333333,-0.005266666666666667,465,True,0.05817714747890045,0.045454545454545456,0.059878252421464814,0.13636363636363635,0.42857142857142855,0.18609240953353803,0.013126371564525405,0.0,0.023337050029349535,0.045454545454545456,0.17647058823529413,0.06739719952258481,0.22582666666666668,0.22,0.06412422804386983,0.3,0.44,0.3428,0.228254,0.222,0.08507861551138061,0.349,0.59,0.4005733333333334,0.32730216663251943,0.30979861759057997,0.13056439220293312,0.5043811272064609,0.9742278543858489,0.588410780735176,0.09853594703937718,0.09788971575948634,0.020185240341733614,0.1245445944046262,0.18384225169624827,0.1357413192980996,0.15019365730799303,0.14996277253878976,0.03163485791914421,0.1915027015187709,0.27222645005758767,0.2072333522466806
test_time_adaptation.entropy_ctta.fresh.p01,test_time_adaptation,entropy_ctta,fresh,True,False,321dd82307d1f34ae7b54cfbcd187959702796bde2b69a6c61b25ad8c889cc5c,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,2161,406,16912,0.06708679995032907,0.009488641675236047,0.22549333333333332,0.06295560455305164,0.07121388058877949,0.00831296966260238,0.010793013035508541,0.06437842011146785,0.06987355715209023,303,165,0.7602093333333333,0.23979066666666665,0.3436577691427833,0.0975542426966192,0.14888428784499666,0.03666666666666667,-0.00186,507,True,0.07109762005499992,0.058823529411764705,0.06666510994568223,0.16,0.42857142857142855,0.21148563221463818,0.009939746746852938,0.0,0.020889568236346627,0.04,0.17647058823529413,0.06088832716541507,0.22549333333333335,0.22,0.06467320379329362,0.3,0.46,0.3414666666666667,0.23979066666666668,0.22399999999999998,0.09222607104043604,0.3671000000000001,0.59,0.4273466666666666,0.3436577691427833,0.3242888620848618,0.13977159976203227,0.5315131365456877,0.9747886004453147,0.6269119411318924,0.0975542426966192,0.09687005016985134,0.02012574315909662,0.12373656319527125,0.181546247603183,0.13421337187782534,0.14888428784499666,0.14776555163434799,0.030622622228258768,0.1886996749444066,0.2602139863947631,0.20390737949320092
test_time_adaptation.pseudo_label_ctta.cumulative.p00,test_time_adaptation,pseudo_label_ctta,cumulative,True,False,1f2047465c23f57a729f03deded5fc027ab197e98a94b11da5315e25d62d4c2f,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,748,66,27374,0.023221159816217557,0.0015424885481910816,0.3649866666666667,0.021221204830725766,0.025385940510078805,0.0009878182712119727,0.0021069369131905304,0.0216040679680225,0.024924994158336156,115,55,0.7318186666666667,0.2681813333333333,0.3869109464680043,0.09783934300150761,0.1493545112763521,0.012,0.003173333333333335,154,True,0.023978228778797447,0.0,0.03670576099279667,0.07692307692307693,0.25,0.10735704115889093,0.0014844180959149376,0.0,0.007240581469732168,0.0,0.058823529411764705,0.014844180959149375,0.3649866666666667,0.36,0.07398152802483124,0.46,0.62,0.4949333333333333,0.2681813333333334,0.261,0.068516745774705,0.36099999999999993,0.694,0.40698000000000006,0.3869109464680043,0.371862626075136,0.12309421927521066,0.5533107907019369,1.1475369414518135,0.6323712594104933,0.09783934300150761,0.09738947555584902,0.020029099169571185,0.12405912946118818,0.18384225169624827,0.1346200131313977,0.1493545112763521,0.14856063837208888,0.031088011914366366,0.19004662527553673,0.27222645005758767,0.20532910659523435
test_time_adaptation.pseudo_label_ctta.cumulative.p01,test_time_adaptation,pseudo_label_ctta,cumulative,True,False,379ccc2d926c9aa8ab8312e72edfee987d20900f64851aa26ae41a20d90e4712,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,834,58,27462,0.025890972308456477,0.0013555202393194354,0.36616,0.02325873272789411,0.0286331858239392,0.0009215032200273047,0.0018131315923361115,0.02418403444662373,0.027684112385668022,129,59,0.7279426666666667,0.2720573333333333,0.3924333086674009,0.0974756962863219,0.14853465708164318,0.014,0.006379999999999999,164,True,0.027127656055657378,0.0,0.040006109950647885,0.08,0.2857142857142857,0.1175908528070219,0.0012908502372710143,0.0,0.006828262328359563,0.0,0.058823529411764705,0.012908502372710143,0.36616,0.36,0.07436074950312609,0.46,0.6,0.49600000000000005,0.2720573333333333,0.262,0.07055003458224209,0.364,0.681,0.41542666666666667,0.3924333086674009,0.37749703482512054,0.1253173943567659,0.5639406190143722,1.1252483497853722,0.6415350439627292,0.0974756962863219,0.09681941650592032,0.02012099013812094,0.1233095446955468,0.181546247603183,0.13412561668860487,0.14853465708164318,0.14769031262341462,0.030513561911513304,0.18770172252268227,0.2602139863947631,0.20306788656057578
test_time_adaptation.pseudo_label_ctta.fresh.p00,test_time_adaptation,pseudo_label_ctta,fresh,True,False,24c1eec91a3ff014c542501c4fdc30786092eb6a927120a378a0819976d613fe,1,0,7.0,16777216,0.6,0.37,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,632,83,27144,0.019620017384825533,0.00193979620454333,0.36192,0.017722335101701556,0.021425420568684572,0.001392429776765545,0.002578505451094878,0.018133373387148523,0.021194150876614956,97,46,0.7378853333333334,0.2621146666666667,0.3777761803680219,0.09853594703937718,0.15019365730799303,0.011333333333333334,0.0025399999999999993,136,True,0.020322663613649705,0.0,0.03330003824941825,0.06666666666666667,0.25,0.09695965962009455,0.001854535145636812,0.0,0.008105887869024485,0.0,0.058823529411764705,0.018545351456368108,0.36192,0.36,0.07340876605238188,0.46,0.62,0.4917333333333333,0.26211466666666666,0.26,0.06587951769370777,0.34,0.6679999999999999,0.39598666666666665,0.37777618036802185,0.3627908700870702,0.11837973608076316,0.5347607682120765,1.1038463145040718,0.6126678921318881,0.09853594703937718,0.09788971575948634,0.020185240341733614,0.1245445944046262,0.18384225169624827,0.1357413192980996,0.15019365730799303,0.14996277253878976,0.03163485791914421,0.1915027015187709,0.27222645005758767,0.2072333522466806
